Time,Theta,Phi
167.252714,178.03550733060516,3.429067497994597
167.287641,178.03550733060516,3.442588533290646
167.328678,178.03550733060516,3.442588533290646
167.358621,178.03550733060516,3.442588533290646
167.369298,178.03550733060516,3.442588533290646
167.413019,177.96396133677263,3.423722424154155
167.452704,177.96396133677263,3.423722424154155
167.46268,177.96396133677263,3.423722424154155
167.497677,177.96396133677263,3.4643131301214005
167.538134,177.96396133677263,3.4643131301214005
167.567724,177.96396133677263,3.4643131301214005
167.578645,177.96396133677263,3.4643131301214005
167.622651,177.893813564861,3.4631089385109144
167.662206,177.893813564861,3.4631089385109144
167.671989,177.893813564861,3.4631089385109144
167.707927,177.893813564861,3.511464251183442
167.748472,177.893813564861,3.511464251183442
167.778534,177.82505180088646,3.514422706151524
167.788287,177.82505180088646,3.514422706151524
