UTC_Time,Time,Latitude,Longitude,Altitude
30-Jun-2023 13:09:17,11.435923,0,0,0.0599999986588955
30-Jun-2023 13:09:17,11.445428,0,0,0.0599999986588955
30-Jun-2023 13:09:17,11.485677,0,0,0.0599999986588955
30-Jun-2023 13:09:17,11.525953,0,0,0.0599999986588955
30-Jun-2023 13:09:17,11.536129,0,0,0
30-Jun-2023 13:09:17,11.56622,0,0,0
30-Jun-2023 13:09:17,11.606595,0,0,0
30-Jun-2023 13:09:17,11.636668,0,0,0.109999999403954
30-Jun-2023 13:09:17,11.646592,0,0,0.109999999403954
30-Jun-2023 13:09:17,11.686553,0,0,0.109999999403954
30-Jun-2023 13:09:17,11.726932,0,0,0.109999999403954
30-Jun-2023 13:09:17,11.73751,0,0,0.149999991059303
30-Jun-2023 13:09:17,11.767635,0,0,0.149999991059303
30-Jun-2023 13:09:17,11.807676,0,0,0.149999991059303
30-Jun-2023 13:09:17,11.838287,0,0,0.0799999982118607
30-Jun-2023 13:09:17,11.847683,0,0,0.0799999982118607
30-Jun-2023 13:09:17,11.887995,0,0,0.0799999982118607
30-Jun-2023 13:09:17,11.928494,0,0,0.0799999982118607
30-Jun-2023 13:09:17,11.938907,0,0,-0.179999992251396
30-Jun-2023 13:09:17,11.968952,0,0,-0.179999992251396
30-Jun-2023 13:09:18,12.008727,0,0,-0.179999992251396
30-Jun-2023 13:09:18,12.039694,0,0,-0.149999991059303
30-Jun-2023 13:09:18,12.049518,0,0,-0.149999991059303
30-Jun-2023 13:09:18,12.089567,0,0,-0.149999991059303
30-Jun-2023 13:09:18,12.129707,0,0,-0.149999991059303
30-Jun-2023 13:09:18,12.139879,0,0,-0.0499999970197678
30-Jun-2023 13:09:18,12.169631,0,0,-0.0499999970197678
30-Jun-2023 13:09:18,12.209667,0,0,-0.0499999970197678
30-Jun-2023 13:09:18,12.240388,0,0,0.129999995231628
30-Jun-2023 13:09:18,12.250642,0,0,0.129999995231628
30-Jun-2023 13:09:18,12.290463,0,0,0.129999995231628
30-Jun-2023 13:09:18,12.330451,0,0,0.129999995231628
30-Jun-2023 13:09:18,12.340304,0,0,0.0499999970197678
30-Jun-2023 13:09:18,12.37029,0,0,0.0499999970197678
30-Jun-2023 13:09:18,12.410576,0,0,0.0499999970197678
30-Jun-2023 13:09:18,12.442939,0,0,0.0399999991059303
30-Jun-2023 13:09:18,12.45266,0,0,0.0399999991059303
30-Jun-2023 13:09:18,12.492554,0,0,0.0399999991059303
30-Jun-2023 13:09:18,12.532619,0,0,0.0399999991059303
30-Jun-2023 13:09:18,12.542558,0,0,0.119999997317791
30-Jun-2023 13:09:18,12.572354,0,0,0.119999997317791
30-Jun-2023 13:09:18,12.612712,0,0,0.119999997317791
30-Jun-2023 13:09:18,12.642953,0,0,0.0599999986588955
30-Jun-2023 13:09:18,12.653241,0,0,0.0599999986588955
30-Jun-2023 13:09:18,12.692949,0,0,0.0599999986588955
30-Jun-2023 13:09:18,12.732959,0,0,0.0599999986588955
30-Jun-2023 13:09:18,12.743549,0,0,0.0599999986588955
30-Jun-2023 13:09:18,12.77326,0,0,0.0599999986588955
30-Jun-2023 13:09:18,12.813655,0,0,0.0599999986588955
30-Jun-2023 13:09:18,12.844021,0,0,-0.129999995231628
30-Jun-2023 13:09:18,12.853724,0,0,-0.129999995231628
30-Jun-2023 13:09:18,12.894137,0,0,-0.129999995231628
30-Jun-2023 13:09:18,12.933674,0,0,-0.129999995231628
30-Jun-2023 13:09:18,12.944261,0,0,-0.0499999970197678
30-Jun-2023 13:09:18,12.973705,0,0,-0.0499999970197678
30-Jun-2023 13:09:19,13.014277,0,0,-0.0499999970197678
30-Jun-2023 13:09:19,13.043999,0,0,-0.159999996423721
30-Jun-2023 13:09:19,13.054,0,0,-0.159999996423721
30-Jun-2023 13:09:19,13.093688,0,0,-0.159999996423721
30-Jun-2023 13:09:19,13.133678,0,0,-0.159999996423721
30-Jun-2023 13:09:19,13.144944,0,0,-0.0799999982118607
30-Jun-2023 13:09:19,13.17428,0,0,-0.0799999982118607
30-Jun-2023 13:09:19,13.214731,0,0,-0.0799999982118607
30-Jun-2023 13:09:19,13.245065,0,0,-0.0299999993294477
30-Jun-2023 13:09:19,13.255386,0,0,-0.0299999993294477
30-Jun-2023 13:09:19,13.295039,0,0,-0.0299999993294477
30-Jun-2023 13:09:19,13.334917,0,0,-0.0299999993294477
