time_millisecond_,latitude,longitude,height_above_takeoff_feet_,height_above_ground_at_drone_location_feet_,ground_elevation_at_drone_location_feet_,altitude_above_seaLevel_feet_,height_sonar_feet_,speed_mph_,distance_feet_,mileage_feet_,satellites,gpslevel,max_altitude_feet_,max_ascent_feet_,max_speed_mph_,max_distance_feet_,xSpeed_mph_,ySpeed_mph_,zSpeed_mph_,compass_heading_degrees_,pitch_degrees_,roll_degrees_,isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator_percent_,rc_aileron_percent_,rc_throttle_percent_,rc_rudder_percent_,gimbal_heading_degrees_,gimbal_pitch_degrees_,altitude_feet_,ascent_feet_,flycStateRaw,flycState
111600,51.5174905927031,5.85523611086701,104.98688,118.93045,81.7997401504,200.7301901504,0,23.7563028,1427.2966336,1591.72905356,17,5,202.3706101504,106.6273,24.4497542,1427.2966336,-12.974252,-19.908766,0,237.9,-7.4,-3.9,0,0,1302,1024,1024,1024,42,0,0,0,236.6,-9.8,200.7301901504,104.98688,6,P-GPS
111700,51.51748530775,5.85522324371138,104.98688,119.094492,81.6356981504,200.7301901504,0,23.7563028,1430.7907282,1595.22970984,17,5,202.3706101504,106.6273,24.4497542,1430.7907282,-12.974252,-19.908766,0,237.8,-7.3,-3.9,0,0,1328,1024,1024,1024,46,0,0,0,236.6,-9.8,200.7301901504,104.98688,6,P-GPS
111800,51.517480012436,5.8552104325366,104.98688,119.1929172,81.5372729504,200.7301901504,0,23.7563028,1434.28154196,1598.7205236,17,5,202.3706101504,106.6273,24.4497542,1434.28154196,-12.974252,-19.908766,0,237.6,-6.1,-4,0,0,1311,1024,1024,1024,43,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
111900,51.517474756397,5.85519748858727,104.98688,119.3241508,81.4060393504,200.7301901504,0,23.5773476,1437.78547908,1602.2310224,17,5,202.3706101504,106.6273,24.4497542,1437.78547908,-12.974252,-19.685072,0,237.5,-5.4,-4,0,0,1293,1024,1024,1024,41,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
112000,51.5174694984013,5.85518472760883,104.98688,119.4553844,81.2748057504,200.7301901504,0,23.5773476,1441.2566078,1605.70543196,17,5,202.3706101504,106.6273,24.4497542,1441.2566078,-12.974252,-19.685072,0,237.5,-4.7,-4,0,0,1291,1024,1024,1024,40,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
112100,51.517464228349,5.85517194654521,104.98688,119.586618,81.1435721504,200.7301901504,0,23.5773476,1444.7342982,1609.1864032,17,5,202.3706101504,106.6273,24.4497542,1444.7342982,-12.974252,-19.685072,0,237.4,-4.2,-4,0,0,1312,1024,1024,1024,44,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
112200,51.5174589631887,5.85515919558252,104.98688,119.7178516,81.0123385504,200.7301901504,0,23.5773476,1448.20542692,1612.66081276,17,5,202.3706101504,106.6273,24.4497542,1448.20542692,-12.974252,-19.461378,0,237.3,-3.6,-4,0,0,1322,1027,1024,1024,45,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
112300,51.5174537284762,5.85514651474454,104.98688,119.8162768,80.9139133504,200.7301901504,0,23.3983924,1451.6568706,1616.11553728,17,5,202.3706101504,106.6273,24.4497542,1451.6568706,-12.974252,-19.461378,0,237.3,-3.7,-4,0,0,1309,1024,1024,1024,43,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
112500,51.517443339227,5.85512121239567,104.98688,120.078744,80.6514461504,200.7301901504,0,23.1970678,1458.53351124,1622.9987396,17,5,202.3706101504,106.6273,24.4497542,1458.53351124,-12.974252,-19.237684,0,237.4,-4.4,-3.9,0,0,1250,1024,1024,1024,34,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
112600,51.5174381350286,5.85510884123208,104.98688,120.2099776,80.5202125504,200.7301901504,0,23.1970678,1461.91933812,1626.38784732,17,5,202.3706101504,106.6273,24.4497542,1461.91933812,-12.974252,-19.237684,0,237.4,-3.9,-3.9,0,0,1265,1024,1024,1024,37,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
112700,51.5174329295466,5.85509635965223,104.98688,120.3084028,80.4217873504,200.7301901504,0,23.0852208,1465.32485004,1629.79992092,17,5,202.3706101504,106.6273,24.4497542,1465.32485004,-12.750558,-19.237684,0,237.3,-2.1,-3.8,0,0,1271,1024,1024,1024,37,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
112800,51.5174276855271,5.85508390384139,104.98688,120.4396364,80.2905537504,200.7301901504,0,22.8838962,1468.7336428,1633.21199452,17,5,202.3706101504,106.6273,24.4497542,1468.7336428,-12.750558,-19.01399,0,237.2,-1.2,-3.9,0,0,1280,1024,1024,1024,39,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
112900,51.5174225134772,5.85507158340259,105.314964,120.8661456,80.1921285504,201.0582741504,0,22.704941,1472.10306548,1636.58797888,17,5,202.3706101504,106.6273,24.4497542,1472.10306548,-12.750558,-18.790296,0,237.1,-0.9,-3.8,0,0,1286,1024,1024,1024,40,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
113000,51.5174173147464,5.8550595771403,105.314964,121.0301876,80.0280865504,201.0582741504,0,22.704941,1475.41671388,1639.90818896,17,5,202.3706101504,106.6273,24.4497542,1475.41671388,-12.750558,-18.790296,0,237.1,-1.1,-3.9,0,0,1287,1024,1024,1024,40,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
113100,51.5174121888687,5.85504747227779,104.98688,120.8005288,79.9296613504,200.7301901504,0,22.3917694,1478.73692396,1643.23167988,17,5,202.3706101504,106.6273,24.4497542,1478.73692396,-12.526864,-18.566602,0,237.1,-1.3,-3.9,0,0,1289,1024,1024,1024,40,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
113300,51.5174020931078,5.85502371755484,104.98688,121.062996,79.6671941504,200.7301901504,0,22.2128142,1485.25595304,1649.76383232,17,5,202.3706101504,106.6273,24.4497542,1485.25595304,-12.526864,-18.342908,0,237.1,-1.5,-3.8,0,0,1289,1024,1024,1024,40,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
113400,51.5173969588105,5.85501216365185,104.98688,121.1614212,79.5687689504,200.7301901504,0,22.033859,1488.4678954,1652.9856172,17,5,202.3706101504,106.6273,24.4497542,1488.4678954,-12.526864,-18.119214,0,237.2,-1.8,-3.7,0,0,1287,1024,1024,1024,40,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
113500,51.5173918786291,5.85500037828987,104.98688,121.2926548,79.4375353504,200.7301901504,0,21.8549038,1491.715927,1656.24349132,17,5,202.3706101504,106.6273,24.4497542,1491.715927,-12.526864,-17.89552,0,237.2,-1.9,-3.5,0,0,1290,1024,1024,1024,40,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
113600,51.5173868019055,5.85498910246355,104.98688,121.227038,79.5031521504,200.7301901504,0,21.7206874,1494.8655334,1659.40294024,17,5,202.3706101504,106.6273,24.4497542,1494.8655334,-12.30317,-17.89552,0,237.1,-1.9,-3.4,0,0,1293,1024,1024,1024,41,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
113700,51.5173817959138,5.85497756577124,104.98688,121.1614212,79.5687689504,200.7301901504,0,21.5417322,1498.05122904,1662.59519756,17,5,202.3706101504,106.6273,24.4497542,1498.05122904,-12.30317,-17.671826,0,237.1,-2,-3.4,0,0,1288,1024,1024,1024,40,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
113800,51.5173767377019,5.85496628944957,104.98688,121.062996,79.6671941504,200.7301901504,0,21.5417322,1501.1975546,1665.75136564,17,5,202.3706101504,106.6273,24.4497542,1501.1975546,-12.30317,-17.671826,0,237.1,-2.3,-3.4,0,0,1292,1024,1024,1024,41,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
113900,51.5173717757241,5.8549549057831,104.98688,120.9645708,79.7656193504,200.7301901504,0,21.5417322,1504.34388016,1668.90753372,17,5,202.3706101504,106.6273,24.4497542,1504.34388016,-12.30317,-17.448132,0,237.1,-2.4,-3.3,0,0,1298,1024,1024,1024,42,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
114000,51.5173668629113,5.85494395246126,104.98688,120.898954,79.8312361504,200.7301901504,0,21.2285606,1507.3983422,1671.97183828,17,5,202.3706101504,106.6273,24.4497542,1507.3983422,-12.079476,-17.448132,0,237,-2.8,-3.3,0,0,1308,1024,1024,1024,43,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
114100,51.5173618808318,5.85493270181997,104.98688,120.8005288,79.9296613504,200.7301901504,0,21.027236,1510.52498272,1675.10832132,17,5,202.3706101504,106.6273,24.4497542,1510.52498272,-12.079476,-17.224438,0,237,-2.9,-3.3,0,0,1309,1024,1024,1024,43,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
114200,51.5173570216553,5.85492191502535,104.98688,120.7021036,80.0280865504,200.7301901504,0,21.027236,1513.53679384,1678.12997496,17,5,202.3706101504,106.6273,24.4497542,1513.53679384,-12.079476,-17.224438,0,237,-3.2,-3.2,0,0,1309,1024,1024,1024,43,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
114400,51.5173472906775,5.85490004614791,104.98688,120.5052532,80.2249369504,200.7301901504,0,20.7364338,1519.62275204,1684.2356182,17,5,202.3706101504,106.6273,24.4497542,1519.62275204,-11.855782,-17.000744,0,237,-3.5,-3,0,0,1311,1024,1024,1024,43,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
114600,51.5173376840978,5.85487843714761,104.98688,120.2755944,80.4545957504,200.7301901504,0,20.5351092,1525.63325092,1690.26252128,17,5,202.3706101504,106.6273,24.4497542,1525.63325092,-11.855782,-16.77705,0,237,-3.8,-3.1,0,0,1316,1024,1024,1024,44,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
114700,51.5173328724313,5.85486759858463,104.98688,120.1771692,80.5530209504,200.7301901504,0,20.5351092,1528.64834288,1693.28745576,17,5,202.3706101504,106.6273,24.4497542,1528.64834288,-11.855782,-16.77705,0,237,-3.9,-3.1,0,0,1315,1024,1024,1024,44,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
114800,51.5173281361351,5.8548569512297,104.98688,120.0459356,80.6842545504,200.7301901504,0,20.4232622,1531.6109414,1696.25661596,17,5,202.3706101504,106.6273,24.4497542,1531.6109414,-11.632088,-16.77705,0,237,-4.2,-3,0,0,1315,1024,1024,1024,44,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
114900,51.5173233927774,5.85484610286716,104.98688,119.9475104,80.7826797504,200.7301901504,0,20.4232622,1534.61291,1699.26842708,17,5,202.3706101504,106.6273,24.4497542,1534.61291,-11.632088,-16.77705,0,237,-4.4,-3,0,0,1312,1024,1024,1024,44,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
115100,51.5173140962689,5.85482476058423,105.314964,120.0131272,81.0451469504,201.0582741504,0,20.2219376,1540.51514116,1705.1837816,17,5,202.3706101504,106.6273,24.4497542,1540.51514116,-11.632088,-16.553356,0,237,-4.4,-2.9,0,0,1314,1024,1024,1024,44,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
115300,51.5173049043257,5.85480340030604,105.314964,119.7178516,81.3404225504,201.0582741504,0,20.2219376,1546.40096812,1711.07945108,17,5,202.3706101504,106.6273,24.4497542,1546.40096812,-11.408394,-16.553356,0,237.1,-4.6,-2.9,0,0,1312,1024,1024,1024,44,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
115400,51.5173003059924,5.85479279853518,104.98688,119.258534,81.4716561504,200.7301901504,0,20.1100906,1549.3274774,1714.01252204,17,5,202.3706101504,106.6273,24.4497542,1549.3274774,-11.408394,-16.553356,0,237.1,-4.6,-2.9,0,0,1316,1024,1024,1024,44,0,0,0,236.7,-9.8,200.7301901504,104.98688,6,P-GPS
115600,51.5172912937357,5.85477141028259,105.314964,119.258534,81.7997401504,201.0582741504,0,20.1100906,1555.1837768,1719.87866396,17,5,202.3706101504,106.6273,24.4497542,1555.1837768,-11.408394,-16.553356,0,237.1,-4.7,-2.6,0,0,1316,1024,1024,1024,44,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
115700,51.5172867107157,5.85476069474309,105.314964,119.094492,81.9637821504,201.0582741504,0,19.9758742,1558.13325196,1722.82813912,17,5,202.3706101504,106.6273,24.4497542,1558.13325196,-11.1847,-16.553356,0,237.1,-4.9,-2.7,0,0,1312,1024,1024,1024,44,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
115800,51.5172822132028,5.85475002734217,105.314964,118.93045,82.1278241504,201.0582741504,0,19.9758742,1561.05319956,1725.7546484,17,5,202.3706101504,106.6273,24.4497542,1561.05319956,-11.1847,-16.553356,0,237.1,-5.1,-2.8,0,0,1316,1024,1024,1024,44,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
115900,51.5172777340618,5.85473930589863,105.314964,118.766408,82.2918661504,201.0582741504,0,19.9758742,1563.98298968,1728.68771936,17,5,202.3706101504,106.6273,24.4497542,1563.98298968,-11.1847,-16.553356,0,237.2,-5.2,-2.9,0,0,1316,1024,1024,1024,44,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
116000,51.5172733836985,5.85472869259417,105.314964,118.602366,82.4559081504,201.0582741504,0,19.9758742,1566.86684804,1731.57157772,17,5,202.3706101504,106.6273,24.4497542,1566.86684804,-11.1847,-16.553356,0,237.2,-5.3,-2.9,0,0,1316,1024,1024,1024,44,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
116100,51.5172688618947,5.85471799751344,105.314964,118.4711324,82.5871417504,201.0582741504,0,19.9758742,1569.79663816,1734.50792952,17,5,202.3706101504,106.6273,24.4497542,1569.79663816,-11.1847,-16.553356,0,237.3,-5.3,-2.9,0,0,1319,1024,1024,1024,45,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
116200,51.5172644615532,5.85470734935738,105.314964,118.4055156,82.6527585504,201.0582741504,0,19.8640272,1572.69690072,1737.41147292,17,5,202.3706101504,106.6273,24.4497542,1572.69690072,-10.961006,-16.553356,0,237.3,-5.4,-2.8,0,0,1322,1024,1024,1024,45,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
116300,51.5172600580879,5.85469663346899,105.314964,118.3727072,82.6855669504,201.0582741504,0,19.8640272,1575.61028664,1740.32485884,17,5,202.3706101504,106.6273,24.4497542,1575.61028664,-10.961006,-16.553356,0,237.2,-5.6,-3,0,0,1332,1024,1024,1024,47,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
116400,51.5172557101015,5.85468592227102,105.314964,118.274282,82.7839921504,201.0582741504,0,19.8640272,1578.5105492,1743.22840224,17,5,202.3706101504,106.6273,24.4497542,1578.5105492,-10.961006,-16.553356,0,237.2,-5.8,-3,0,0,1336,1024,1024,1024,47,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
116500,51.5172512478936,5.8546751977447,105.314964,118.2086652,82.8496089504,201.0582741504,0,19.8640272,1581.43705848,1746.15819236,17,5,202.3706101504,106.6273,24.4497542,1581.43705848,-10.961006,-16.553356,0,237.2,-6.2,-2.8,0,0,1341,1024,1024,1024,48,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
116700,51.5172424938312,5.85465367479171,105.314964,118.0774316,82.9808425504,201.0582741504,0,19.8640272,1587.27367284,1751.99480672,17,5,202.3706101504,106.6273,24.4497542,1587.27367284,-10.961006,-16.553356,0,237.2,-7,-2.9,0,0,1341,1024,1024,1024,48,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
116800,51.5172381633397,5.85464280486563,105.314964,117.9790064,83.0792677504,201.0582741504,0,19.8640272,1590.20346296,1754.92459684,17,5,202.3706101504,106.6273,24.4497542,1590.20346296,-10.961006,-16.553356,0,237.3,-7.3,-2.9,0,0,1343,1024,1024,1024,48,0,0,0,236.7,-9.8,201.0582741504,105.314964,6,P-GPS
116900,51.5172338192596,5.85463188965493,105.314964,117.9133896,83.1448845504,201.0582741504,0,20.0429824,1593.1430956,1757.86751032,17,5,202.3706101504,106.6273,24.4497542,1593.1430956,-10.961006,-16.77705,0,237.4,-7.9,-2.9,0,0,1344,1024,1024,1024,48,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
117200,51.5172208401061,5.85459890615874,105.314964,117.618114,83.4401601504,201.0582741504,0,20.2219376,1602.0013636,1766.72905916,17,5,202.3706101504,106.6273,24.4497542,1602.0013636,-10.961006,-17.000744,0,237.6,-8.3,-3.3,0,0,1348,1024,1024,1024,49,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
117300,51.5172163614996,5.8545878601956,105.314964,117.5196888,83.5385853504,201.0582741504,0,20.356154,1604.99348968,1769.72118524,17,5,202.3706101504,106.6273,24.4497542,1604.99348968,-11.1847,-17.000744,0,237.7,-8.3,-3.2,0,0,1350,1024,1024,1024,49,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
117400,51.5172120867492,5.8545765791167,105.314964,117.4212636,83.6370105504,201.0582741504,0,20.2219376,1607.99217744,1772.719873,17,5,202.3706101504,106.6273,24.4497542,1607.99217744,-10.961006,-17.000744,0,237.8,-8.3,-3.2,0,0,1353,1024,1024,1024,50,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
117500,51.5172077355957,5.85456537230013,105.314964,117.29003,83.7682441504,201.0582741504,0,20.5351092,1610.9908652,1775.71856076,17,5,202.3706101504,106.6273,24.4497542,1610.9908652,-11.1847,-17.224438,0,237.7,-8.6,-3.2,0,0,1359,1024,1024,1024,51,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
117600,51.5172033439344,5.85455397683594,105.314964,117.2244132,83.8338609504,201.0582741504,0,20.5351092,1614.03220388,1778.76318028,17,5,202.3706101504,106.6273,24.4497542,1614.03220388,-11.1847,-17.224438,0,237.7,-8.5,-3.4,0,0,1361,1024,1024,1024,51,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
117700,51.5171988236453,5.85454272929096,105.314964,117.125988,83.9322861504,201.0582741504,0,20.5351092,1617.07354256,1781.80123812,17,5,202.3706101504,106.6273,24.4497542,1617.07354256,-11.1847,-17.224438,0,237.7,-8.6,-3.3,0,0,1362,1024,1024,1024,51,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
117800,51.5171946181285,5.85453111736308,105.314964,117.0275628,84.0307113504,201.0582741504,0,20.7140644,1620.12144292,1784.85241932,17,5,202.3706101504,106.6273,24.4497542,1620.12144292,-11.1847,-17.448132,0,237.8,-8.9,-3.3,0,0,1366,1024,1024,1024,52,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
117900,51.5171900716156,5.85451976146851,104.98688,116.633862,84.0963281504,200.7301901504,0,20.7140644,1623.18574748,1787.91672388,17,5,202.3706101504,106.6273,24.4497542,1623.18574748,-11.1847,-17.448132,0,237.8,-9.2,-3.2,0,0,1363,1024,1024,1024,51,0,0,0,236.8,-9.8,200.7301901504,104.98688,6,P-GPS
118000,51.5171855939168,5.85450809382324,105.314964,116.8635208,84.1947533504,201.0582741504,0,20.915389,1626.29926464,1791.03024104,17,5,202.3706101504,106.6273,24.4497542,1626.29926464,-11.1847,-17.671826,0,237.8,-9.5,-3.2,0,0,1359,1024,1024,1024,51,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
118100,51.5171811686468,5.8544964535186,104.98688,116.46982,84.2603701504,200.7301901504,0,21.027236,1629.3963776,1794.127354,17,5,202.3706101504,106.6273,24.4497542,1629.3963776,-11.408394,-17.671826,0,237.8,-9.7,-3.4,0,0,1364,1024,1024,1024,52,0,0,0,236.8,-9.8,200.7301901504,104.98688,6,P-GPS
118200,51.5171767059452,5.85448466301866,104.98688,116.4042032,84.3259869504,200.7301901504,0,21.2285606,1632.5295798,1797.2605562,17,5,202.3706101504,106.6273,24.4497542,1632.5295798,-11.408394,-17.89552,0,237.9,-9.8,-3.5,0,0,1363,1024,1024,1024,51,0,0,0,236.8,-9.8,200.7301901504,104.98688,6,P-GPS
118300,51.5171720651276,5.85447304648901,105.314964,116.6666704,84.3916037504,201.0582741504,0,21.2285606,1635.662782,1800.3937584,17,5,202.3706101504,106.6273,24.4497542,1635.662782,-11.408394,-17.89552,0,238,-9.9,-3.4,0,0,1356,1024,1024,1024,50,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
118400,51.5171675731358,5.85446095785777,105.314964,116.5682452,84.4900289504,201.0582741504,0,21.4075158,1638.85832016,1803.5925774,17,5,202.3706101504,106.6273,24.4497542,1638.85832016,-11.408394,-18.119214,0,238,-10,-3.5,0,0,1346,1024,1024,1024,49,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
118500,51.5171628774121,5.8544492014044,105.314964,116.5354368,84.5228373504,201.0582741504,0,21.5417322,1642.03089244,1806.76186884,17,5,202.3706101504,106.6273,24.4497542,1642.03089244,-11.632088,-18.119214,0,238,-10,-3.5,0,0,1354,1024,1024,1024,50,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
118600,51.5171582748681,5.85443704438053,105.314964,116.4370116,84.6212625504,201.0582741504,0,21.5417322,1645.259239,1809.99349624,17,5,202.3706101504,106.6273,24.4497542,1645.259239,-11.632088,-18.342908,0,237.9,-9.9,-3.5,0,0,1357,1024,1024,1024,50,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
118700,51.5171536855664,5.8544249392779,105.314964,116.305778,84.7524961504,201.0582741504,0,21.7206874,1648.47774304,1813.21200028,17,5,202.3706101504,106.6273,24.4497542,1648.47774304,-11.632088,-18.342908,0,237.8,-9.6,-3.5,0,0,1338,1024,1024,1024,48,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
118800,51.5171490295544,5.85441260364731,105.314964,116.1745444,84.8837297504,201.0582741504,0,21.8996426,1651.7553022,1816.4862786,17,5,202.3706101504,106.6273,24.4497542,1651.7553022,-11.632088,-18.566602,0,237.8,-9.5,-3.4,0,0,1031,1024,1024,1024,1,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
118900,51.5171442479588,5.85440055156977,105.314964,116.0433108,85.0149633504,201.0582741504,0,22.033859,1655.00005296,1819.73102936,17,5,202.3706101504,106.6273,24.4497542,1655.00005296,-11.855782,-18.566602,0,237.7,-9.5,-3.3,0,0,1024,1024,1024,1024,0,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
119000,51.5171396144992,5.85438792364148,105.314964,115.8792688,85.1790053504,201.0582741504,0,22.033859,1658.32682472,1823.06108196,17,5,202.3706101504,106.6273,24.4497542,1658.32682472,-11.855782,-18.566602,0,237.7,-8.7,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
119100,51.5171348561159,5.85437589181865,105.314964,115.7480352,85.3102389504,201.0582741504,0,21.7206874,1661.56173296,1826.29927104,17,5,202.3706101504,106.6273,24.4497542,1661.56173296,-11.632088,-18.342908,0,237,1.9,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
119300,51.5171256190085,5.85435218454024,105.314964,115.4527596,85.6055145504,201.0582741504,0,20.4232622,1667.9134392,1832.64769644,17,5,202.3706101504,106.6273,24.4497542,1667.9134392,-10.961006,-17.224438,0,236.6,20,-2.9,0,0,1024,1024,1024,1024,0,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
119400,51.5171214374797,5.85434063636095,105.314964,115.321526,85.7367481504,201.0582741504,0,19.6179638,1670.94493536,1835.68247344,17,5,202.3706101504,106.6273,24.4497542,1670.94493536,-10.513618,-16.553356,0,236.9,23.3,-2,0,0,1024,1024,1024,1024,0,0,0,0,236.8,-9.8,201.0582741504,105.314964,6,P-GPS
119500,51.5171173019937,5.8543302312494,105.314964,115.157484,85.9007901504,201.0582741504,0,18.2981692,1673.74677272,1838.4843108,17,5,202.3706101504,106.6273,24.4497542,1673.74677272,-9.842536,-15.434886,0,237.2,25.4,-1,0,0,1024,1024,1024,1024,0,0,0,0,236.9,-9.8,201.0582741504,105.314964,6,P-GPS
119600,51.517113366247,5.85432009345808,105.314964,115.0262504,86.0320237504,201.0582741504,0,17.3810238,1676.4600274,1841.19756548,17,5,202.3706101504,106.6273,24.4497542,1676.4600274,-9.171454,-14.763804,0,237.4,26.3,0.3,0,0,1024,1024,1024,1024,0,0,0,0,236.9,-9.8,201.0582741504,105.314964,6,P-GPS
119700,51.5171097540243,5.85431027121895,105.314964,114.8622084,86.1960657504,201.0582741504,0,16.2625538,1679.051891,1843.78942908,17,5,202.3706101504,106.6273,24.4497542,1679.051891,-8.500372,-13.869028,0,237.3,27.2,0.4,0,0,1024,1024,1024,1002,0,0,0,-3,236.9,-9.8,201.0582741504,105.314964,6,P-GPS
119800,51.5171062418759,5.85430171356672,105.643048,115.0918672,86.2944909504,201.3863581504,0,15.4572554,1681.37472572,1846.11554464,17,5,202.3706101504,106.6273,24.4497542,1681.37472572,-8.052984,-13.197946,0,236.9,27.8,-0.4,0,0,1024,1024,1024,967,0,0,0,-9,236.9,-9.8,201.3863581504,105.643048,6,P-GPS
119900,51.5171030943001,5.85429345470419,105.643048,114.9606336,86.4257245504,201.3863581504,0,14.3387854,1683.57616936,1848.31370744,17,5,202.3706101504,106.6273,24.4497542,1683.57616936,-7.381902,-12.30317,0,236.4,27.1,-0.9,0,0,1024,1024,1024,913,0,0,0,-17,236.8,-9.8,201.3863581504,105.643048,6,P-GPS
120000,51.5170997283088,5.85428583607396,105.643048,114.8622084,86.5241497504,201.3863581504,0,13.3545318,1685.69231116,1850.43641092,17,5,202.3706101504,106.6273,24.4497542,1685.69231116,-6.934514,-11.408394,0,235.6,25.5,-1,0,0,1024,1024,1024,875,0,0,0,-23,236.3,-9.8,201.3863581504,105.643048,6,P-GPS
120100,51.5170970031606,5.85427863293823,105.643048,114.7637832,86.6225749504,201.3863581504,0,13.3545318,1687.60504088,1852.34914064,17,5,202.3706101504,106.6273,24.4497542,1687.60504088,-6.487126,-10.737312,0,234.5,23.4,-1.3,0,0,1024,1024,1024,830,0,0,0,-29,235.6,-9.8,201.3863581504,105.643048,6,P-GPS
120200,51.517094397601,5.85427324246024,105.971132,114.993442,86.7210001504,201.7144421504,0,11.743935,1689.14375484,1853.89769712,17,5,202.3706101504,106.6273,24.4497542,1689.14375484,-6.039738,-10.06623,0,233,21.2,-2,0,0,1024,1024,1024,812,0,0,0,-32,234.5,-9.8,201.7144421504,105.971132,6,P-GPS
120300,51.5170913781685,5.85426649497957,105.971132,114.8950168,86.8194253504,201.7144421504,0,10.9386366,1691.026957,1855.78746096,17,5,202.3706101504,106.6273,24.4497542,1691.026957,-5.59235,-9.395148,0,231,19.3,-2.9,0,0,1024,1024,1024,805,0,0,0,-33,233.1,-9.8,201.7144421504,105.971132,6,P-GPS
120400,51.5170889554711,5.85426214010188,105.971132,114.8294,86.8850421504,201.7144421504,0,10.3570322,1692.32945048,1857.11292032,17,5,202.3706101504,106.6273,24.4497542,1692.32945048,-5.59235,-8.724066,0.223694,228.5,17.4,-4,0,0,1024,1024,1024,806,0,0,0,-33,231.7,-9.8,201.7144421504,105.971132,6,P-GPS
