time_millisecond_,latitude,longitude,height_above_takeoff_feet_,height_above_ground_at_drone_location_feet_,ground_elevation_at_drone_location_feet_,altitude_above_seaLevel_feet_,height_sonar_feet_,speed_mph_,distance_feet_,mileage_feet_,satellites,gpslevel,max_altitude_feet_,max_ascent_feet_,max_speed_mph_,max_distance_feet_,xSpeed_mph_,ySpeed_mph_,zSpeed_mph_,compass_heading_degrees_,pitch_degrees_,roll_degrees_,isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator_percent_,rc_aileron_percent_,rc_throttle_percent_,rc_rudder_percent_,gimbal_heading_degrees_,gimbal_pitch_degrees_,altitude_feet_,ascent_feet_,flycStateRaw,flycState
119800,51.5194892883301,5.86006641387939,91.0761184,96.9160136,90.402485504428,187.31849910443,0,21.4752056044,136.63550306,2535.41018612,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.671082,2.013246,-0.223694,73.7,5.3,-2.1,0,0,1520,1024,917,885,75,0,-16,-21,73.29,7.2,187.31849910443,91.0761184,5,GPS_Blake
120000,51.5194969177246,5.8600926399231,90.3543336,95.8989532,90.697761104428,186.59671430443,0,19.958426068,131.081697108,2541.98170864,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.671082,2.013246,-0.223694,73.9,12.7,-1.6,0,0,1472,1024,934,872,68,0,-14,-23,73.29,7.2,186.59671430443,90.3543336,5,GPS_Blake
120200,51.5195007324219,5.86011457443237,89.7637824,95.0459348,90.960228304428,186.00616310443,0,18.2592240746,127.31955788,2547.15231248,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,1.789552,-0.223694,73.6,13.1,-1.5,0,0,1470,1024,948,848,68,0,-12,-27,73.07,7.2,186.00616310443,89.7637824,5,GPS_Blake
120400,51.5195045471191,5.86013746261597,89.2060396,94.2257248,91.222695504428,185.44842030443,0,16.698309712,123.555778232,2552.53289008,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,1.565858,-0.223694,73.3,10.5,-1.5,0,0,1453,1024,1001,736,65,0,-3,-44,73.07,7.2,185.44842030443,89.2060396,5,GPS_Blake
120600,51.5195083618164,5.86015748977661,88.8451472,93.6023652,91.485162704428,185.08752790443,0,15.2140105444,120.208009096,2557.28682724,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,1.565858,0,72.7,9.4,-1.9,0,0,1430,1024,1024,685,62,0,0,-51,72.91,7.2,185.08752790443,88.8451472,5,GPS_Blake
120800,51.5195121765137,5.86017656326294,88.6811052,93.2086644,91.714821504428,184.92348590443,0,14.0081432986,117.050200596,2561.83735232,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,1.342164,0,71.9,7.4,-3.1,0,0,1422,1024,1024,630,60,0,0,-60,72.49,7.2,184.92348590443,88.6811052,5,GPS_Blake
121000,51.5195159912109,5.86019325256348,88.5170632,92.8805804,91.878863504428,184.75944390443,0,12.9491759026,114.205056148,2565.87278552,27,5,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,1.342164,0,70.7,6.5,-3.3,0,0,1393,1024,1024,555,56,0,0,-71,71.71,7.2,184.75944390443,88.5170632,5,GPS_Blake
121200,51.5195159912109,5.8602089881897,88.4514464,92.6181132,92.075713904428,184.69382710443,0,12.048606228,112.803153216,2569.44562028,27,5,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,1.11847,0,68.7,5.5,-4.4,0,0,1331,1024,1024,527,47,0,0,-75,71.71,7.2,184.69382710443,88.4514464,5,GPS_Blake
121400,51.5195198059082,5.8602237701416,88.3530212,92.3228376,92.272564304428,184.59540190443,0,11.1677216254,110.273297492,2573.07751016,27,5,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,1.11847,0,65.1,5.1,-5.3,0,0,1313,1024,1024,510,44,0,0,-78,67.36,7.2,184.59540190443,88.3530212,5,GPS_Blake
121600,51.5195236206055,5.86023712158203,88.2217876,92.0603704,92.403797904428,184.46416830443,0,10.2535513556,107.915357784,2576.41412444,27,5,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.894776,0,60.4,3.5,-5.1,0,0,1282,1024,1024,499,39,0,0,-80,59.21,7.2,184.46416830443,88.2217876,5,GPS_Blake
121800,51.5195274353027,5.8602499961853,88.1561708,91.8307116,92.567839904428,184.39855150443,0,9.4605337562,105.64468842,2579.65231352,27,5,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.894776,0,56.5,0.7,-5.2,0,0,1276,1024,1024,500,38,0,0,-79,54.37,7.2,184.39855150443,88.1561708,5,GPS_Blake
122000,51.5195274353027,5.8602614402771,88.1233624,91.6666696,92.699073504428,184.36574310443,0,8.8486859274,104.85072514,2582.24745796,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.894776,0,52.5,-1.1,-5.8,0,0,1271,1024,1024,502,37,0,0,-79,54.37,7.2,184.36574310443,88.1233624,5,GPS_Blake
122200,51.51953125,5.86027193069458,88.1561708,91.5682444,92.830307104428,184.39855150443,0,8.328239467,102.836945548,2585.0066444,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.894776,0,47.6,-2.3,-6.7,0,0,1271,1024,1024,498,37,0,0,-80,49.39,7.2,184.39855150443,88.1561708,5,GPS_Blake
122400,51.5195350646973,5.8602819442749,88.1233624,91.4042024,92.961540704428,184.36574310443,0,7.8538292318,100.886158084,2587.67396732,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.671082,0,42.5,-3.6,-7,0,0,1270,1024,1024,488,37,0,0,-81,44.44,7.2,184.36574310443,88.1233624,5,GPS_Blake
122600,51.5195350646973,5.86029148101807,88.1889792,91.3385856,93.092774304428,184.43135990443,0,7.4412703876,100.345803736,2589.83932172,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.671082,0,37.2,-4.6,-7,0,0,1265,1024,1024,478,37,0,0,-83,39.45,7.2,184.43135990443,88.1889792,5,GPS_Blake
122800,51.5195388793945,5.86030054092407,88.1889792,91.1745436,93.256816304428,184.43135990443,0,7.0595142072,98.515751184,2592.3229176,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.671082,0,31.5,-5.4,-7.1,0,0,1263,1024,1024,448,36,0,0,-87,34.14,7.2,184.43135990443,88.1889792,5,GPS_Blake
123000,51.5195426940918,5.86030864715576,88.1561708,91.0105016,93.388049904428,184.39855150443,0,6.6935508232,96.759845616,2594.62934812,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.671082,0,25,-6,-6.7,0,0,1263,1024,1024,426,36,0,0,-91,34.14,7.2,184.39855150443,88.1561708,5,GPS_Blake
123200,51.5195426940918,5.86031579971313,88.1889792,90.9120764,93.519283504428,184.43135990443,0,6.3433131274,96.435042456,2596.25336392,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0.447388,0,17.3,-6.6,-5.9,0,0,1261,1024,1024,426,36,0,0,-91,34.14,7.2,184.43135990443,88.1889792,5,GPS_Blake
123400,51.5195465087891,5.86032247543335,88.1889792,90.8136512,93.617708704428,184.43135990443,0,6.0105683024,94.786092272,2598.3104506,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0.447388,0,8.1,-7.7,-5.3,0,0,1257,1024,1024,427,35,0,0,-90,13.19,7.2,184.43135990443,88.1889792,5,GPS_Blake
123600,51.5195503234863,5.86032867431641,88.1889792,90.715226,93.716133904428,184.43135990443,0,5.7180212892,93.171590908,2600.28879712,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0.447388,0,358.6,-8.1,-4,0,0,1256,1024,1024,426,35,0,0,-91,13.19,7.2,184.43135990443,88.1889792,5,GPS_Blake
123800,51.5195503234863,5.8603343963623,88.2217876,90.6496092,93.814559104428,184.46416830443,0,5.4332140884,92.962929484,2601.58800976,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0.447388,0,348.5,-8.4,-3.2,0,0,1254,1024,1024,429,35,0,0,-90,353.89,7.2,184.46416830443,88.2217876,5,GPS_Blake
124000,51.5195541381836,5.86033916473389,88.2217876,90.551184,93.912984304428,184.46416830443,0,5.1784266224,91.425199776,2603.35310168,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0.447388,0,338.3,-8.3,-2.3,0,0,1250,1024,1024,435,34,0,0,-89,344.03,7.2,184.46416830443,88.2217876,5,GPS_Blake
124200,51.5195579528809,5.86034345626831,88.2217876,90.4855672,93.978601104428,184.46416830443,0,4.940170143,89.910764032,2605.04929596,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0.223694,0,328.8,-8.3,-1.5,0,0,1248,1024,1024,465,34,0,0,-85,334.27,7.2,184.46416830443,88.2217876,5,GPS_Blake
124400,51.5195617675781,5.86034727096558,88.254596,90.4527588,94.044217904428,184.49697670443,0,4.6684714106,88.416341412,2606.68971596,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0.223694,0,321.3,-8.8,-1.3,0,0,1249,1024,1024,463,34,0,0,-85,334.27,7.2,184.49697670443,88.254596,5,GPS_Blake
124600,51.5195655822754,5.86035060882568,88.254596,90.3543336,94.142643104428,184.49697670443,0,4.4043559048,86.94061958,2608.27436168,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0.223694,0,314.2,-8.8,-1,0,0,1244,1024,1024,465,33,0,0,-85,325.33,7.2,184.49697670443,88.254596,5,GPS_Blake
124800,51.5195655822754,5.86035346984863,88.254596,90.3215252,94.175451504428,184.49697670443,0,4.1524093526,86.863847924,2608.923968,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0.223694,0,307.2,-8.4,-0.5,0,0,1243,1024,1024,464,33,0,0,-85,310.87,7.2,184.49697670443,88.254596,5,GPS_Blake
125000,51.5195693969727,5.86035537719727,88.254596,90.2887168,94.208259904428,184.49697670443,0,3.8933493312,85.432089348,2610.38066096,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0.223694,0,300.4,-8.1,-0.2,0,0,1205,1024,1024,469,27,0,0,-84,303.96,7.2,184.49697670443,88.254596,5,GPS_Blake
125200,51.5195732116699,5.86035680770874,88.2874044,90.2559084,94.273876704428,184.52978510443,0,3.6496570876,84.012797964,2611.8111072,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.447388,0,0,293.7,-7.8,0.1,0,0,1184,1024,1024,470,24,0,0,-84,290.31,7.2,184.52978510443,88.2874044,5,GPS_Blake
125400,51.5195770263672,5.86035823822021,88.3202128,90.2559084,94.306685104428,184.56259350443,0,3.330468119,82.594162748,2613.24155344,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0,0,287.1,3,0.1,0,0,1198,1024,1024,455,26,0,0,-86,290.31,7.2,184.56259350443,88.3202128,5,GPS_Blake
125600,51.5195770263672,5.86035966873169,88.2874044,90.1902916,94.339493504428,184.52978510443,0,3.0673592362,82.559713928,2613.5663566,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.223694,0,280.4,1.4,0.4,0,0,1187,1024,1024,459,25,0,0,-86,283.67,7.2,184.52978510443,88.2874044,5,GPS_Blake
125800,51.5195808410645,5.86036109924316,88.3202128,90.1902916,94.372301904428,184.56259350443,0,2.8198418252,81.142062964,2614.993522,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.223694,0,273.2,-2.4,1.1,0,0,1172,1024,1024,526,22,0,0,-75,283.67,7.2,184.56259350443,88.3202128,5,GPS_Blake
126000,51.5195808410645,5.86036252975464,88.2874044,90.1246748,94.405110304428,184.52978510443,0,2.5281672186,81.109582648,2615.31832516,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0.223694,0,267.2,-4.6,1.5,0,0,1172,1024,1024,526,22,0,0,-75,269.57,7.2,184.52978510443,88.2874044,5,GPS_Blake
126200,51.5195846557617,5.86036396026611,88.3202128,90.1246748,94.437918704428,184.56259350443,0,2.20400329544,79.69324402,2616.7487714,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0,0,262.7,-5.6,1.3,0,0,1165,1024,1024,1024,21,0,0,0,264.96,7.2,184.56259350443,88.3202128,5,GPS_Blake
126400,51.5195846557617,5.86036491394043,88.2874044,90.0918664,94.437918704428,184.52978510443,0,1.79464551238,79.672902812,2616.96530684,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0,0,261.4,-5.8,0.4,0,0,1144,1024,1024,1024,18,0,0,0,264.96,7.2,184.52978510443,88.2874044,5,GPS_Blake
126600,51.5195846557617,5.86036586761475,88.254596,90.0262496,94.470727104428,184.49697670443,0,1.36633189976,79.653217772,2617.18184228,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0.223694,0,0,261.1,-5.2,-0.3,0,0,1121,1024,1024,1024,15,0,0,0,260.95,7.2,184.49697670443,88.254596,5,GPS_Blake
126800,51.519588470459,5.86036586761475,88.3202128,90.0918664,94.470727104428,184.56259350443,0,0.97270875266,78.267062872,2618.57291844,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,261.1,-3,-0.8,0,0,1098,1024,1024,1024,11,0,0,0,260.96,7.2,184.56259350443,88.3202128,5,GPS_Blake
127000,51.519588470459,5.86036586761475,88.2874044,90.059058,94.470727104428,184.52978510443,0,0.62254934976,78.267062872,2618.57291844,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,261,-1.9,-1.4,0,0,1084,1024,1024,1024,9,0,0,0,260.96,7.2,184.52978510443,88.2874044,5,GPS_Blake
127200,51.519588470459,5.86036586761475,88.2874044,90.059058,94.470727104428,184.52978510443,0,0.32141248696,78.267062872,2618.57291844,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,260.8,-1.7,0.2,0,0,1072,1024,1024,927,7,0,0,-15,260.96,7.2,184.52978510443,88.2874044,5,GPS_Blake
127400,51.519588470459,5.86036586761475,88.254596,90.0262496,94.470727104428,184.49697670443,0,0.155768869512,78.267062872,2618.57291844,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,260.8,-1.4,2.1,0,0,1069,1024,1024,612,7,0,0,-62,260.96,7.2,184.49697670443,88.254596,5,GPS_Blake
127600,51.519588470459,5.86036586761475,88.2217876,89.9934412,94.470727104428,184.46416830443,0,0.10924432031,78.267062872,2618.57291844,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,260.6,-1.3,2.7,0,0,1067,1024,1024,622,7,0,0,-61,260.92,7.2,184.46416830443,88.2217876,5,GPS_Blake
127800,51.519588470459,5.86036586761475,88.1889792,89.9606328,94.470727104428,184.43135990443,0,0.079937274594,78.267062872,2618.57291844,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,259.2,-1.1,2.6,0,0,1059,1024,1024,609,5,0,0,-63,260.92,7.2,184.43135990443,88.1889792,5,GPS_Blake
128000,51.519588470459,5.86036586761475,88.1889792,89.9606328,94.470727104428,184.43135990443,0,0.053171392718,78.267062872,2618.57291844,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,257.9,-1.1,2.9,0,0,1056,1024,1024,559,5,0,0,-70,259.9,7.2,184.43135990443,88.1889792,5,GPS_Blake
128200,51.519588470459,5.86036586761475,88.1889792,89.9606328,94.470727104428,184.43135990443,0,0.041064849744,78.267062872,2618.57291844,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,255.7,-1.1,2.8,0,0,1050,1024,1024,914,4,0,0,-17,258.42,7.2,184.43135990443,88.1889792,5,GPS_Blake
128400,51.519588470459,5.86036586761475,88.1889792,89.9606328,94.470727104428,184.43135990443,0,0.045239203478,78.267062872,2618.57291844,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,254.3,-0.8,2.6,0,0,1044,1024,1024,526,3,0,0,-75,257.08,7.2,184.43135990443,88.1889792,5,GPS_Blake
128600,51.519588470459,5.86036539077759,88.1889792,89.9606328,94.470727104428,184.43135990443,0,0.05368656,78.276905392,2618.68118616,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,253.6,-0.2,2.8,0,0,1037,1024,1024,778,2,0,0,-37,254.01,7.2,184.43135990443,88.1889792,5,GPS_Blake
128800,51.519588470459,5.86036539077759,88.2217876,89.9934412,94.470727104428,184.46416830443,0,0.038615624138,78.276905392,2618.68118616,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,251.4,-0.2,2.6,0,0,1024,1024,1024,1024,0,0,0,0,254.01,7.2,184.46416830443,88.2217876,5,GPS_Blake
129000,51.519588470459,5.86036491394043,88.2217876,89.9934412,94.470727104428,184.46416830443,0,0.041125694512,78.287075996,2618.78945388,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,250.7,-0.1,2.4,0,0,1024,1024,1024,1024,0,0,0,0,250.6,7.2,184.46416830443,88.2217876,5,GPS_Blake
129200,51.519588470459,5.86036491394043,88.254596,90.0262496,94.470727104428,184.49697670443,0,0.044570805806,78.287075996,2618.78945388,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,250.6,0.3,2.6,0,0,1024,1024,1024,1024,0,0,0,0,250.6,7.2,184.49697670443,88.254596,5,GPS_Blake
129400,51.519588470459,5.86036443710327,88.254596,90.059058,94.437918704428,184.49697670443,0,0.0100039088516,78.2972466,2618.8977216,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,250.6,0.2,2.6,0,0,1024,1024,1024,1024,0,0,0,0,250.6,7.2,184.49697670443,88.254596,5,GPS_Blake
129600,51.519588470459,5.86036443710327,88.254596,90.059058,94.437918704428,184.49697670443,0,0.01911241536,78.2972466,2618.8977216,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,250.4,0,2.6,0,0,1041,1024,1024,1024,3,0,0,0,250.6,7.2,184.49697670443,88.254596,5,GPS_Blake
129800,51.519588470459,5.86036443710327,88.2874044,90.0918664,94.437918704428,184.52978510443,0,0.029166118496,78.2972466,2618.8977216,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,250.5,0.3,2.8,0,0,1657,1024,1024,1024,96,0,0,0,250.6,7.2,184.52978510443,88.2874044,5,GPS_Blake
130000,51.519588470459,5.86036396026611,88.2874044,90.0918664,94.437918704428,184.52978510443,0,0.176477341562,78.307745288,2619.00598932,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,250.6,-2.3,3,0,0,1689,1024,1024,1024,100,0,0,0,250.6,7.2,184.52978510443,88.2874044,5,GPS_Blake
130200,51.519588470459,5.86036348342896,88.2217876,90.0262496,94.437918704428,184.46416830443,0,0.98468309248,78.318243976,2619.11425704,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,250.5,-18.2,3.3,0,0,1689,1024,1024,1024,100,0,0,0,250.6,7.2,184.46416830443,88.2217876,5,GPS_Blake
130400,51.519588470459,5.86036157608032,88.2217876,90.059058,94.405110304428,184.46416830443,0,2.5237380774,78.361879148,2619.54732792,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,-0.223694,0,250.9,-19.5,3.1,0,0,1652,1024,1024,1024,95,0,0,0,250.6,7.2,184.46416830443,88.2217876,5,GPS_Blake
130600,51.519588470459,5.86035776138306,88.2217876,90.1246748,94.339493504428,184.46416830443,0,3.9956445974,78.45636734,2620.41346968,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,-0.223694,-0.447388,0,251,-18.6,2.8,0,0,1261,1024,1024,1024,36,0,0,0,250.6,7.2,184.46416830443,88.2217876,5,GPS_Blake
130800,51.519588470459,5.86035251617432,88.254596,90.2559084,94.241068304428,184.49697670443,0,4.611675504,78.601708552,2621.6044146,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,-0.223694,-0.447388,0,250.9,-0.3,2.9,0,0,1180,1024,1024,676,24,0,0,-53,250.6,7.2,184.49697670443,88.254596,5,GPS_Blake
131000,51.5195846557617,5.86034727096558,88.254596,90.3543336,94.142643104428,184.49697670443,0,4.0228905266,80.142062932,2623.43512332,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,-0.223694,-0.447388,0,250.4,11.7,2.2,0,0,1181,1024,1024,546,24,0,0,-72,250.17,7.2,184.49697670443,88.254596,5,GPS_Blake
131200,51.5195846557617,5.86034297943115,88.2874044,90.4855672,94.044217904428,184.52978510443,0,2.6683562484,80.286091808,2624.4095328,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,-0.223694,0,249.2,15.9,2.1,0,0,1169,1024,1024,687,22,0,0,-51,250.17,7.2,184.52978510443,88.2874044,5,GPS_Blake
131400,51.5195846557617,5.8603401184082,88.2874044,90.5183756,94.011409504428,184.52978510443,0,1.47229574756,80.388454016,2625.05913912,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,-0.223694,0,247.3,8.4,1.4,0,0,1166,1024,1024,908,22,0,0,-18,250.17,7.2,184.52978510443,88.2874044,5,GPS_Blake
131600,51.5195846557617,5.86033868789673,88.2217876,90.4855672,93.978601104428,184.46416830443,0,0.85698513564,80.441603624,2625.38394228,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,245.8,3.7,1.9,0,0,1164,1024,1024,1024,21,0,0,0,246.32,7.2,184.46416830443,88.2217876,5,GPS_Blake
131800,51.5195846557617,5.86033725738525,88.2217876,90.5183756,93.945792704428,184.46416830443,0,0.59657623942,80.496065568,2625.70874544,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,245.7,2.5,2.7,0,0,1554,1024,1024,1024,80,0,0,0,245.91,7.2,184.46416830443,88.2217876,5,GPS_Blake
132000,51.5195846557617,5.86033630371094,88.1889792,90.4855672,93.945792704428,184.43135990443,0,0.51759883578,80.53313906,2625.92528088,27,5,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,245.9,0.9,2.7,0,0,1689,1024,1024,1024,100,0,0,0,245.91,7.2,184.43135990443,88.1889792,5,GPS_Blake
132200,51.5195846557617,5.86033535003662,88.1561708,90.4855672,93.912984304428,184.39855150443,0,1.1555137264,80.570540636,2626.14181632,27,5,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0,245.8,-15.7,2.8,0,0,1689,1024,1024,1024,100,0,0,0,245.91,7.2,184.39855150443,88.1561708,5,GPS_Blake
132400,51.5195846557617,5.86033344268799,88.1233624,90.4855672,93.880175904428,184.36574310443,0,2.648089572,80.647312292,2626.5748872,27,5,233.80800190443,137.5656212,22.763996216,1285.68245584,0,-0.223694,0,245.9,-19.3,3,0,0,1689,1024,1024,1024,100,0,0,0,245.91,7.2,184.36574310443,88.1233624,5,GPS_Blake
132600,51.5195808410645,5.86032962799072,88.1561708,90.5839924,93.814559104428,184.39855150443,0,4.2082881138,82.174543312,2628.2153072,27,5,233.80800190443,137.5656212,22.763996216,1285.68245584,-0.223694,-0.447388,0,246.3,-18.4,2.9,0,0,1689,1024,1024,1024,100,0,0,0,245.91,7.2,184.39855150443,88.1561708,5,GPS_Blake
132800,51.5195808410645,5.86032390594482,88.1561708,90.6824176,93.716133904428,184.39855150443,0,5.6248303688,82.427167992,2629.51451984,27,5,233.80800190443,137.5656212,22.763996216,1285.68245584,-0.223694,-0.447388,0,246.3,-17.6,2.8,0,0,1689,1024,1024,1024,100,0,0,0,245.91,7.2,184.39855150443,88.1561708,5,GPS_Blake
133000,51.5195808410645,5.86031723022461,88.1561708,90.8136512,93.584900304428,184.39855150443,0,6.8606278718,82.747049892,2631.03026792,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,-0.223694,-0.671082,0,245.9,-17.4,2.9,0,0,1094,1024,1024,1024,11,0,0,0,245.91,7.2,184.39855150443,88.1561708,5,GPS_Blake
133200,51.5195808410645,5.86031723022461,88.1561708,90.8136512,93.584900304428,184.39855150443,0,6.8606278718,82.747049892,2631.03026792,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,-0.223694,-0.671082,0,245.7,-8,2.7,0,0,1024,1024,1024,1024,0,0,0,0,245.91,7.2,184.39855150443,88.1561708,5,GPS_Blake
133400,51.5195732116699,5.86030006408691,88.254596,91.207352,93.289624704428,184.49697670443,0,6.9410682342,86.378283604,2635.81701348,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,-0.223694,-0.671082,0,246,21,3,0,0,1024,1024,1024,1024,0,0,0,0,245.91,7.2,184.49697670443,88.254596,5,GPS_Blake
133600,51.5195732116699,5.86029291152954,88.2874044,91.371394,93.158391104428,184.52978510443,0,4.9333251066,86.807417476,2637.44102928,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,-0.223694,-0.447388,0,245.9,20.4,1.8,0,0,1024,1024,1024,1024,0,0,0,0,245.91,7.2,184.52978510443,88.2874044,5,GPS_Blake
133800,51.5195693969727,5.8602876663208,88.2217876,91.4042024,93.059965904428,184.46416830443,0,2.9472355582,88.475068448,2639.27501884,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,-0.223694,-0.223694,0,245.8,19.3,2.1,0,0,1024,1024,1350,1024,0,0,49,0,245.91,7.2,184.46416830443,88.2217876,5,GPS_Blake
134000,51.5195693969727,5.86028480529785,88.2217876,91.4370108,93.027157504428,184.46416830443,0,1.44598709622,88.65977974,2639.92462516,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,-0.223694,0,245.7,12.1,2.5,0,0,1024,1024,1689,1024,0,0,100,0,245.91,7.2,184.46416830443,88.2217876,5,GPS_Blake
134200,51.5195693969727,5.86028289794922,88.3202128,91.5682444,92.994349104428,184.56259350443,0,0.53136049066,88.785763996,2640.35769604,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0.223694,245.5,5,1.8,0,0,1024,1024,1689,1024,0,0,100,0,245.91,7.2,184.56259350443,88.3202128,5,GPS_Blake
134400,51.5195693969727,5.86028242111206,89.074806,92.355646,92.961540704428,185.31718670443,0,0.209557210282,88.81726006,2640.46596376,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0.223694,245.6,1.5,2.5,0,0,1024,1024,1689,1024,0,0,100,0,245.91,7.2,185.31718670443,89.074806,5,GPS_Blake
134600,51.5195693969727,5.86028146743774,90.3215252,93.6023652,92.961540704428,186.56390590443,0,0.212556499434,88.88123644,2640.6824992,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0.447388,246,1,2.4,0,0,1024,1024,1689,1024,0,0,100,0,245.92,7.2,186.56390590443,90.3215252,5,GPS_Blake
134800,51.5195693969727,5.86028099060059,92.0603704,95.3412104,92.961540704428,188.30275110443,0,0.22861750494,88.913388672,2640.79076692,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0.671082,245.9,1,2.1,0,0,1024,1024,1623,1024,0,0,91,0,245.92,7.2,188.30275110443,92.0603704,5,GPS_Blake
135000,51.5195693969727,5.86028003692627,94.2913416,97.60499,92.928732304428,190.53372230443,0,0.26830305748,88.97802122,2641.00730236,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0.894776,245.9,1.5,2.3,0,0,1024,1024,1438,1024,0,0,63,0,245.91,7.2,190.53372230443,94.2913416,5,GPS_Blake
135200,51.5195693969727,5.86027956008911,96.9160136,100.229662,92.928732304428,193.15839430443,0,0.2818991788,89.010173452,2641.11557008,27,4,233.80800190443,137.5656212,22.763996216,1285.68245584,0,0,0.894776,245.9,1.5,2.3,0,0,1024,1024,1024,1024,0,0,0,0,245.91,7.2,193.15839430443,96.9160136,5,GPS_Blake
